df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,exp_srvy_hh_lifestyl_financl_real_estate_currn,exp_srvy_hh_lifestyl_financial_real_estate__f,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
9.00154E+18,516432,191154,28,6,5,36047,0,0,65.65276963,45.36209494,2,5,4,5,4,39,7,2,6,7,1,1,1,1,7,4,4,2.146120916,1,2,4,0,0,0,2,4.866666667,2.076923077,8,1,0,1,0,0,0,0,0,1,0,2,0,0,5,3,0,0,0,0,0,0,6,6.372005492,3
4.98419E+18,563115,235238,28,2,19,14696,1100,800,6,25,4,5,4,2,1,46,5,1,3,1,7,1,1,1,6,2,7,2,1,5,5,0,0,1,3.5,3.633333333,3.192307692,4.5,1,0,1,1,1,0,0,1,0,0,2,3,4,3,1,1,0,1,0,0,0,9,9,3
3.28949E+18,616836,323725,28,5,19,78776,0,0,65.65276963,15,1,6,6,6,5,35,7,5,7,1,7,1,1,1,7,3,6,2,1,3,7,0,0,0,1.5,2.6,3.038461538,4.5,1,0,1,1,0,0,0,1,0,0,2,0,0,5,1,1,0,0,0,0,0,7,10,3
7.44443E+18,448495,107386,28,4,1,40456,216,0,8,15,4,5,3,3,2,69,3,5,4,1,1,1,1,1,6,3,5,3,0,6,4,1,0,0,3.5,3.133333333,2.038461538,6.5,1,0,0,1,0,0,0,1,0,0,2,5,4,3,2,0,0,0,0,0,0,9,6,3
2.02922E+18,735944,342909,28,4,21,31709,0,0,19,19,4,4,4,7,4,40,6,1,4,1,1,1,1,1,6,6,6,1,1,3,6,0,0,0,4,0.266666667,0,4,1,0,1,1,0,0,0,1,0,0,4,0,4,5,2,1,0,0,1,0,0,6,6,3
7.75041E+18,427778,126755,28,6,6,19838,0,0,37,4,2,4,4,4,2,68,7,1,7,1,1,1,1,1,7,7,3,3,1,2,7,0,0,0,1.5,2.866666667,3.153846154,8,1,0,1,1,0,0,0,0,1,0,4,0,0,4,2,1,0,0,1,0,0,10,6,3
5.34889E+18,478993,93734,28,9,10,33018,324,194,99,58,6,5,3,2,2,56,4,4,7,1,7,1,1,1,4,7,1,2,0,3,5,0,1,0,2.5,3.233333333,3.192307692,7.5,1,0,0,1,0,0,0,1,0,0,3,4,0,3,2,0,0,0,0,0,0,6,5,3
4.76978E+18,1016906,309714,28,4,22,65460,900,600,1,11,6,5,2,1,1,68,3,2,3,1,1,1,1,1,6,7,4,2,0,4,6,0,0,0,4.5,2.333333333,2,4,1,0,0,1,0,1,1,1,0,0,3,5,5,3,2,1,0,0,0,0,0,10,10,3
9.22295E+18,522247,236194,28,9,4,57758,0,0,99,78,1,5,3,4,4,48,6,2,4,1,7,1,1,1,5,6,6,2.146120916,1,3,7,0,0,0,4,3.166666667,2.423076923,7.5,1,0,1,1,0,0,0,1,0,0,4,2,4,5,3,0,0,0,0,0,0,7,3,3
3.30563E+18,1947089,1099504,28,4,43,100000,1200,960,3,1,4,4,2,2,2,56,6,1,7,1,1,1,1,1,5,6,7,2,1,6,7,0,0,0,3.5,3.133333333,2.807692308,5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,1,0,0,10,6,3
8.72595E+18,454794,306673,28,5,4,12698,403,122,40,11,0,0,0,4,6,43,4,0,0,1,1,1,1,1,4,0,0,2,1,6,6,0,0,0,1.5,5.833333333,6.230769231,3,1,0,1,1,0,0,0,1,0,0,3,0,5,3,3,0,0,0,0,0,0,8,4,3
4.11608E+18,2000000,1534312,28,9,16,47656,490,0,25,4,5,3,2,1,2,63,7,5,6,1,7,1,1,1,6,6,7,3,0,5,5,0,0,0,4.5,2.833333333,2.423076923,6.5,1,0,0,0,0,0,0,1,0,0,3,0,4,4,2,1,0,0,0,0,1,10,7,3
8.77687E+18,435843,122423,28,9,7,27932,36,115,91,22,2,6,4,3,4,59,5,4,7,1,1,1,1,1,7,6,3,3,0,5,6,1,1,0,1,0.5,0,7.5,1,0,0,1,0,0,0,1,0,0,3,1,3,3,2,1,0,0,0,0,0,7,7,3
6.57168E+18,809550,179449,28,2,38,100000,1500,1200,12,1,6,3,3,5,2,65,7,1,6,1,1,1,1,1,7,5,7,2,1,5,6,0,0,0,3.5,3.466666667,2.846153846,5.5,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,1,2,0,0,0,0,10,8,3
2.6349E+18,542846,200555,28,1,29,100000,212,0,99,78,2,3,2,3,2,68,7,1,4,1,1,1,1,1,7,7,2,2,1,4,5,0,0,0,1.5,2.933333333,2.730769231,5.5,1,0,1,1,1,0,0,0,1,0,3,3,0,4,2,1,0,0,0,0,0,4,3,3
3.07371E+18,603500,296380,28,3,38,43384,0,0,3,28,3,4,6,4,3,47,7,2,4,1,7,1,1,1,7,6,5,2.146120916,1,6,7,0,0,0,2,2.6,2.307692308,4.5,1,0,1,1,0,0,0,1,0,0,4,1,5,5,1,2,0,0,0,0,0,4,7,3
5.92745E+16,543152,123429,28,5,19,100000,815,652,3,3,2,4,4,5,5,55,7,1,7,1,7,1,1,1,7,4,3,2.146120916,1,3,7,0,0,1,3,0.2,1.038461538,4,1,0,1,1,0,0,0,1,0,0,4,4,5,3,2,1,1,0,0,0,0,10,6,3
3.91622E+18,763089,118681,28,5,45,100000,485,275,47,36,4,4,3,3,4,62,5,3,4,1,7,1,1,1,6,3,3,2,1,6,7,1,0,0,2,2.966666667,2.730769231,7,1,0,1,0,0,0,0,1,0,0,3,0,1,3,1,1,0,0,0,1,0,3,10,3
4.00211E+18,506641,215847,28,7,7,33127,470,376,10,6,4,4,3,3,1,59,6,1,6,1,1,1,1,1,6,7,4,3,1,6,7,0,0,0,0,2.733333333,2.884615385,4,1,0,1,1,0,0,0,0,1,0,4,5,5,3,2,1,2,0,1,0,0,7,8,3
6.68722E+18,472374,192048,28,7,4,13427,136,0,25,32,1,4,3,1,1,45,1,3,2,1,1,1,1,1,3,6,7,3,0,4,5,0,0,1,1,0.066666667,1.923076923,5.5,1,0,0,1,0,0,0,1,0,0,4,0,0,3,3,0,0,0,0,0,0,7,10,3
6.37054E+18,514089,189594,28,4,11,28157,0,0,9,5,1,3,4,4,3,62,7,5,4,1,1,1,1,1,7,6,5,2.146120916,0,3,6,1,0,0,0,1.833333333,3.269230769,5,1,0,0,1,0,0,0,1,0,0,3,3,5,4,2,0,0,0,1,0,0,9,10,3
1.371E+17,433908,120117,28,9,10,42039,0,0,94,65,5,5,3,5,4,49,6,2,6,7,1,1,1,1,6,5,7,2,0,2,7,0,0,0,0,0,0,7,1,0,0,1,0,0,0,1,0,0,3,0,0,5,2,0,0,0,0,0,1,5,6,3
7.95336E+18,1036004,668892,28,3,10,12550,715,500,99,3,5,5,4,6,4,55,5,3,7,1,1,1,1,1,5,7,7,3,1,4,5,0,0,0,1.5,2.6,3.038461538,3.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,1,0,0,10,8,3
3.68195E+18,428742,142926,28,4,19,88398,1070,856,20,45.36209494,1,4,3,2,2,53,6,4,7,1,1,1,1,1,7,3,6,2,0,6,5,0,0,0,0,1.066666667,3.192307692,5,1,0,0,0,0,0,0,1,0,0,3,5,4,3,2,0,0,0,0,0,0,6,6.372005492,3
5.92656E+18,493300,71760,28,5,6,58567,412,305,3,2,4,5,3,4,4,54,6,1,7,1,1,1,1,1,7,6,3,1,1,4,6,1,0,0,2,1.566666667,2.153846154,5,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,1,1,0,0,0,0,10,7,3
9.82674E+17,442229,69072,28,9,8,77309,710,225,35,33,4,4,2,3,1,53,2,4,4,1,1,1,1,1,5,3,6,2,0,5,5,0,0,1,2,3.733333333,2.884615385,7,1,0,0,1,0,0,0,1,0,0,3,4,2,3,2,0,0,0,0,0,0,5,8,3
1.88464E+18,698997,178662,28,4,11,30861,0,0,34,37,2,5,5,4,5,31,4,6,7,1,7,1,1,1,5,6,6,3,1,6,7,0,0,0,3.5,2.733333333,3.038461538,5,1,0,1,1,0,0,0,1,0,0,3,0,1,5,2,0,0,0,0,0,0,6,10,3
9.00778E+18,474944,101122,28,9,21,37308,0,0,57,39,2,4,4,4,4,53,7,2,6,1,7,1,1,1,7,6,2,2,1,2,4,1,0,0,4,3.166666667,2.038461538,8,1,0,1,1,0,0,0,1,0,0,3,4,0,4,2,1,0,0,0,1,0,6,8,3
2.32174E+18,425354,111213,28,9,12,35900,265,212,21,7,5,5,3,2,1,50,2,4,5,1,1,1,1,7,5,6,7,2,2,5,6,1,1,0,2,0.133333333,4.538461538,4.5,1,0,1,1,0,0,0,0,1,0,3,5,4,3,2,0,0,0,0,1,0,9,9,3
6.54558E+18,553772,122105,28,4,18,39697,388,384,6,12,6,6,4,4,4,53,4,1,3,1,1,1,1,1,5,6,6,3,1,4,6,0,1,0,5,1.433333333,1.884615385,5,1,0,1,1,0,0,0,1,0,0,3,2,4,3,2,1,0,0,0,1,0,10,9,3
1.08801E+18,443675,89506,28,5,25,100000,445,356,65.65276963,3,7,3,2,3,4,66,7,2,4,7,1,1,1,1,5,5,6,2,1,5,7,0,0,1,0,1.8,0.884615385,3.5,1,0,1,1,0,0,0,0,1,0,4,0,0,3,2,1,2,0,1,0,0,10,7,3
8.16079E+17,545010,119327,28,8,9,26042,225,180,11,4,1,5,4,3,2,63,5,2,6,1,1,1,1,1,7,5,7,2,1,5,5,0,0,1,1,4.033333333,3.538461538,6.5,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,0,0,0,1,0,0,10,8,3
7.22662E+18,665640,366392,28,5,9,38494,560,420,3,2,4,4,3,5,2,64,7,1,6,1,1,1,1,1,7,6,2,2,1,3,5,0,0,0,1.5,2.833333333,2.730769231,4.5,1,0,1,1,0,0,0,1,0,0,3,0,3,3,2,1,0,0,0,0,0,10,6,3
2.48752E+18,937382,192607,28,1,12,100000,660,415,13,45.36209494,6,4,1,1,1,60,6,4,2,7,1,1,1,1,6,4,2,3,0,6,6,0,0,1,1.5,0.1,0,3.5,1,0,0,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,0,0,6,6.372005492,3
2.35743E+18,601077,195743,28,5,10,27261,475,380,74,16,2,4,3,5,2,68,7,1,7,1,1,1,1,1,7,5,7,2,1,4,7,0,0,0,1,3.066666667,3.153846154,6,1,0,1,1,0,0,0,1,0,0,4,0,2,3,2,1,0,0,1,0,0,3,7,3
6.8169E+18,641205,419764,28,5,41,1111,0,0,1,1,1,3,6,2,2,48,7,1,7,1,1,1,1,1,7,6,4,2,0,3,6,0,0,0,2,3.1,2.769230769,5.5,1,0,0,0,0,0,0,0,1,0,4,1,5,4,1,1,0,0,0,0,0,9,7,3
8.13716E+18,691520,241077,28,4,3,13575,700,560,5,15,2,5,6,4,3,48,5,1,7,1,7,1,1,1,6,6,2,3,1,5,5,0,0,1,0,3.8,2.346153846,4,1,0,1,1,0,0,0,0,1,0,3,1,5,3,2,0,0,0,1,0,0,7,10,3
3.65049E+18,531524,183971,28,4,12,40121,350,0,3,8,6,5,2,3,2,63,5,1,7,1,1,1,1,1,5,7,7,2,0,4,5,0,0,0,2,1.8,1.115384615,5,1,0,0,1,0,0,0,1,0,0,4,3,4,3,2,0,0,0,0,0,0,9,3,3
7.06177E+18,1147288,705147,28,2,18,43514,375,262,9,3,4,4,5,3,4,62,7,1,7,1,1,1,1,1,7,6,4,2.146120916,1,5,7,0,0,0,3,2.766666667,2.615384615,5.5,1,0,1,1,0,0,0,0,1,0,3,0,5,3,2,1,0,0,0,0,0,9,7,3
3.71277E+17,606098,198039,28,9,15,26538,330,264,4,2,5,4,2,2,5,53,7,1,6,1,1,1,1,1,6,5,7,2,0,3,6,1,1,0,4,2,2.076923077,6.5,1,0,0,1,0,0,0,1,0,0,4,5,3,3,1,1,1,0,0,0,1,10,5,3
6.52717E+18,437743,84368,28,7,7,38570,0,0,99,55,3,4,2,3,2,67,7,1,6,1,7,1,1,1,6,6,3,2,0,2,5,0,1,0,2,2.633333333,3.038461538,7,1,0,0,1,0,0,0,0,1,0,3,4,2,3,2,1,1,0,0,0,0,7,6,3
5.99506E+18,637148,430749,28,5,6,27480,0,0,5,12,5,5,2,2,4,61,6,1,7,1,1,1,1,1,6,7,2,3,0,6,5,0,0,0,0,3.066666667,2.884615385,5,1,0,0,0,0,0,0,1,0,0,3,1,3,3,2,0,0,0,0,0,1,10,10,3
4.69574E+18,456379,50547,28,4,9,96055,262,0,12,4,2,5,4,3,2,53,6,4,6,1,7,1,1,1,6,1,6,3,1,6,5,0,0,1,3,3.1,2.038461538,5.5,1,0,1,1,0,0,0,1,0,0,3,4,3,3,3,0,0,0,0,0,0,10,7,3
7.7031E+18,861006,185297,28,2,14,20808,710,500,99,4,4,5,3,1,1,60,4,4,4,1,1,1,1,1,4,6,5,3,3,4,6,0,1,1,2.5,0.166666667,0,5,1,0,1,1,1,0,0,1,0,0,3,4,5,3,2,0,0,0,0,0,0,10,6,3
2.58867E+18,858436,328428,28,4,30,62315,2375,1900,42,16,3,4,3,5,5,50,6,1,7,1,7,1,1,1,7,4,4,2,2,5,6,1,1,0,1,2.566666667,3.038461538,5,1,0,1,1,0,0,0,0,1,0,3,1,5,3,2,0,0,0,0,0,0,9,9,3
4.04592E+17,884684,374112,28,6,44,87289,487,390,3,3,7,4,2,4,3,55,6,3,4,1,1,1,1,1,6,6,7,2.146120916,1,4,6,0,0,0,3,3.1,2.423076923,4.5,1,0,1,1,0,0,0,1,0,0,3,3,4,3,2,1,0,0,0,0,1,10,8,3
9.82541E+17,440479,76380,28,1,12,25730,541,420,8,3,4,4,4,4,4,52,7,4,6,1,1,1,1,1,7,7,6,3,1,6,7,0,0,1,3,2.266666667,2.884615385,4,1,0,1,1,0,0,0,0,1,0,3,3,5,3,2,1,0,1,0,1,0,8,9,3
5.49061E+18,543730,103201,28,4,9,31158,0,0,6,5,4,4,4,5,2,54,7,1,7,1,1,1,1,1,7,2,2,2,1,1,7,0,0,0,4,4.666666667,3.038461538,5.5,1,0,1,1,0,0,0,1,0,0,4,5,5,5,2,1,0,0,0,0,0,10,10,3
8.68354E+18,954583,170451,28,5,11,71809,244,256,1,10,5,4,2,3,1,55,7,1,6,1,1,1,1,1,7,4,7,2,1,5,5,0,0,0,2,2.633333333,3.038461538,6,1,0,1,1,0,1,1,0,1,0,2,5,5,3,1,1,0,0,0,0,1,10,10,3
5.18438E+18,1492258,1247401,28,3,38,42242,270,190,64,74,2,4,4,5,2,63,6,2,4,1,7,1,1,1,7,5,4,3,1,6,7,0,1,0,3,2.7,3.038461538,5.5,1,0,1,1,0,0,0,1,0,0,4,0,1,3,2,1,0,0,0,0,0,4,4,3
5.72332E+18,612054,418439,28,5,4,26696,0,0,82,60,3,5,6,5,5,40,7,2,7,1,7,1,1,1,7,3,3,2.146120916,0,2,5,0,0,0,0,3.533333333,4.807692308,5.5,1,0,0,0,0,0,0,1,0,0,3,0,1,2,1,1,0,0,0,0,0,2,3,3
6.20593E+18,1523297,781173,28,1,25,51854,0,0,10,10,3,4,4,6,5,47,7,1,7,1,1,1,1,1,7,7,7,2.146120916,0,3,6,0,0,1,2.5,2.733333333,3.115384615,4,1,0,0,1,0,0,0,1,0,0,4,1,4,5,2,1,0,0,0,0,0,9,10,3
2.75519E+18,599421,186269,28,5,14,100000,0,0,10,3,5,4,2,4,2,39,5,1,6,7,1,1,1,1,7,5,6,1,1,4,6,0,0,0,0,0,0,5.5,1,0,1,0,0,0,0,0,1,0,3,5,4,2,2,1,0,0,1,0,0,10,8,3
4.29465E+18,453099,58897,28,7,5,32316,182,162,73,28,4,4,5,1,2,40,5,1,7,1,1,1,1,1,7,5,7,2,1,5,6,0,0,1,1,1.966666667,2.576923077,7.5,1,0,1,1,0,0,0,1,0,0,4,5,4,3,3,0,0,0,1,0,0,4,7,3
3.55892E+17,515420,54392,28,2,14,67162,1825,1263,74,1,1,4,3,6,4,65,7,1,7,1,7,1,1,1,7,6,6,2,1,5,6,0,0,0,4,2.766666667,3.038461538,4.5,1,0,1,0,0,0,0,0,1,0,4,3,4,3,2,1,0,0,0,0,0,9,8,3
3.50089E+18,512632,227294,28,5,6,30013,399,319,99,4,6,5,2,1,3,67,3,1,7,1,1,1,1,1,6,6,4,3,1,6,6,0,0,1,0.5,3.8,0,4.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,0,0,0,1,0,0,10,6,3
7.89384E+18,2000000,1241880,28,4,36,100000,849,500,3,3,4,4,3,1,2,67,6,4,7,1,1,1,1,1,7,6,5,1,0,6,5,0,0,0,2,1.8,2.307692308,5.5,1,0,0,1,1,0,0,1,0,0,3,3,5,3,1,1,0,0,0,0,0,10,8,3
1.73354E+17,587253,220504,28,3,7,34121,0,0,99,19,4,5,4,5,5,37,6,1,5,7,1,1,1,1,7,2,3,3,1,2,6,0,0,0,0,0,0,4.5,1,0,1,1,0,0,0,0,1,0,4,2,5,5,3,1,0,0,0,0,0,9,10,3
2.29542E+17,482041,59575,28,4,4,14163,729,679,99,64,2,7,7,4,6,35,3,1,7,1,1,1,1,1,7,7,3,3,2,2,7,1,1,0,0,1.933333333,3.5,5,1,1,1,1,0,0,0,1,0,0,4,2,5,3,1,1,0,1,0,0,0,3,5,3
3.26908E+18,897852,245200,28,3,16,27204,716,320,12,3,5,5,4,2,2,55,6,1,7,1,1,1,1,1,6,6,7,2,0,4,4,0,0,0,0,1.533333333,2.653846154,5.5,1,0,0,1,0,0,0,1,0,0,2,4,5,3,1,1,0,0,0,0,1,10,6,3
6.66354E+17,447159,115853,28,6,11,73549,830,632,5,26,6,5,3,4,4,62,2,2,2,1,7,1,1,1,5,4,6,2,1,4,7,0,0,1,3.5,2.266666667,0,4,1,0,1,0,0,0,0,1,0,0,4,1,5,3,2,0,0,0,0,0,0,7,4,3
3.29225E+18,422546,129956,28,6,9,89237,610,450,5,25,2,4,3,2,4,67,7,1,6,1,1,1,1,1,7,4,6,2.146120916,1,3,5,0,0,1,4,2.833333333,2.769230769,6.5,1,0,1,1,0,0,0,1,0,0,3,5,4,3,2,1,0,0,1,0,0,9,10,3
7.0275E+18,460208,50163,28,5,4,34172,0,0,11,4,6,5,3,1,4,58,4,4,7,1,1,1,1,1,4,6,5,2,1,4,6,1,0,0,1,1.666666667,2.076923077,6,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,0,0,0,1,0,0,10,7,3
5.10227E+18,667245,181154,28,7,6,20773,565,446,69,19,4,5,2,6,4,59,4,2,4,1,1,1,1,1,7,7,6,2,1,3,6,1,0,0,4,3.3,3.153846154,6,1,0,1,1,0,0,0,1,0,0,3,5,0,3,2,0,0,0,1,0,0,8,9,3
7.92677E+18,638314,284338,28,3,4,35455,0,0,14,16,2,6,4,4,2,40,6,3,5,1,1,1,1,1,5,6,3,3,1,6,7,1,0,0,0,1.833333333,2.807692308,5,1,0,1,1,0,0,0,1,0,0,4,0,5,5,2,0,0,0,0,0,0,6,10,3
1.32201E+18,434652,97869,28,1,9,29701,0,0,32,52,3,4,4,3,4,48,7,5,4,1,7,1,1,1,7,5,6,3,1,4,7,0,0,0,1.5,1.933333333,2.846153846,6,1,0,1,1,0,0,0,1,0,0,4,3,4,5,1,1,0,0,1,0,0,6,7,3
7.02401E+18,833031,271281,28,3,14,70969,549,439,6,13,3,4,3,4,2,55,7,4,3,7,1,1,1,1,7,4,7,3,1,6,5,0,0,1,2.5,3.066666667,2.423076923,6.5,1,0,1,1,0,0,0,0,1,0,3,2,4,3,3,1,1,0,1,0,0,10,10,3
1.75869E+18,491269,115971,28,4,12,17411,264,200,5,13,2,4,3,6,5,66,7,1,6,1,7,1,1,1,7,6,6,2.146120916,1,4,6,1,0,0,0,1.833333333,2.038461538,6,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,1,0,0,0,0,0,10,10,3
5.6583E+18,459924,176161,28,7,9,37739,0,0,3,3,3,5,2,2,2,66,5,2,4,1,7,1,1,1,6,7,4,3,0,6,6,0,0,0,0.5,0.033333333,1.269230769,7,1,0,0,1,0,0,0,1,0,0,2,3,4,4,2,0,0,0,0,0,0,10,8,3
4.76515E+17,1659559,1394131,28,5,16,16632,494,200,11,4,5,5,2,3,4,67,6,1,7,1,1,1,1,7,6,6,6,3,0,4,6,0,0,0,2,1.1,0.923076923,5,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,0,0,0,0,0,1,10,7,3
7.92059E+18,589754,157189,28,9,11,21404,305,244,21,23,6,5,2,4,2,55,6,3,6,1,1,1,1,7,6,4,7,2,0,4,5,0,0,0,1.5,0.1,0,7,1,0,0,1,0,0,0,0,1,0,3,2,0,3,2,0,0,0,1,0,0,8,7,3
4.95223E+17,593984,100805,28,1,16,59607,512,150,10,5,3,4,3,2,1,54,5,1,6,1,7,1,1,1,6,6,3,3,1,5,6,0,1,0,2,2.666666667,2.615384615,3.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,9,10,3
3.5023E+18,584902,385170,28,8,6,21511,385,300,65.65276963,24,5,5,4,3,4,56,6,3,3,1,1,1,1,1,6,7,5,2.146120916,0,5,6,0,0,1,0,0.966666667,3.461538462,5,1,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,0,0,1,0,0,3,4,3
3.31082E+18,948551,320956,28,5,8,58024,424,339,3,3,5,5,1,1,1,66,3,4,4,1,1,1,1,1,4,6,3,3,0,5,5,0,0,1,3,0.2,0,4.5,1,0,0,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,1,0,0,10,8,3
1.86117E+18,564585,195758,28,6,16,13622,320,256,99,77,1,5,3,2,4,66,6,1,4,1,1,1,1,7,7,7,7,3,1,3,6,0,0,0,4,2.1,2.846153846,5,1,0,1,1,0,0,0,0,1,0,3,4,3,3,1,1,1,0,0,0,0,1,3,3
6.04315E+18,463658,135904,28,8,13,100000,0,0,62,18,1,4,4,4,2,60,7,3,7,1,7,1,1,1,7,6,6,2,1,5,6,0,0,0,0,2.9,2.269230769,5.5,1,0,1,1,0,0,0,1,0,0,3,5,5,4,3,1,0,0,0,0,0,10,9,3
7.86322E+18,659719,349513,28,7,7,23800,178,160,1,2,4,5,2,2,2,60,4,3,6,1,1,1,1,1,5,4,2,3,0,5,6,0,0,1,2.5,4.833333333,4.461538462,5,1,0,0,1,0,0,0,1,0,0,3,3,5,3,2,1,0,0,1,0,0,10,7,3
5.56369E+18,702073,287555,29,2,16,12490,200,0,65.65276963,45.36209494,2,3,4,6,2,63,7,2,7,1,7,1,1,1,7,7,7,2,0,3,6,0,0,0,2.5,2.666666667,3.461538462,4,1,0,0,1,0,0,0,1,0,0,4,0,0,3,1,1,0,0,0,0,0,6,6.372005492,3
2.26841E+18,413633,90502,29,8,4,25089,425,340,12,3,4,5,3,3,2,49,6,2,6,1,1,1,1,1,7,7,3,2,0,4,4,0,0,0,1.5,0.1,0.769230769,5.5,1,0,0,0,0,0,0,0,1,0,3,5,3,3,2,1,1,0,0,0,0,10,6,3
8.74392E+18,532933,107627,29,1,17,65762,1275,1000,3,2,3,4,2,3,4,55,7,1,6,1,7,1,1,1,7,6,4,3,0,4,5,0,0,0,1.5,2.6,3.038461538,5.5,1,0,0,1,0,0,0,0,1,0,3,5,5,3,2,1,0,0,1,0,0,10,7,3
7.68556E+18,627615,157268,29,1,9,44323,0,0,2,2,4,4,3,5,4,40,7,1,6,1,1,1,1,1,7,4,3,2,1,5,7,0,0,0,0,0,0,4.5,1,0,1,1,0,0,0,1,0,0,3,1,5,2,2,1,0,0,1,0,0,10,8,3
2.47532E+18,1191194,651103,29,3,25,81730,2433,1400,45,54,2,5,5,4,5,32,7,1,7,1,7,1,1,1,7,7,6,2,1,6,6,0,0,1,4.5,2.466666667,2.153846154,4,1,0,1,1,0,0,0,1,0,0,2,2,5,3,2,1,0,0,0,0,0,8,9,3
5.13242E+18,613234,305927,29,3,32,30445,0,0,11,11,1,5,5,4,2,48,6,1,6,1,7,1,1,1,6,7,5,3,2,5,7,0,1,1,2,2.766666667,2.576923077,3.5,1,0,1,1,0,0,0,1,0,0,3,2,5,4,1,0,0,0,0,0,0,6,8,3
4.01232E+18,759675,205065,29,7,7,34572,542,326,2,45.36209494,4,5,3,1,2,66,6,2,4,1,1,1,1,1,6,6,4,2,1,5,5,0,0,0,0,2.266666667,3.038461538,5,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,2,1,0,1,0,0,6,6.372005492,3
5.47071E+16,742697,338788,29,8,9,85809,0,0,97,4,3,3,3,4,2,49,7,2,4,1,7,1,1,1,7,2,6,2.146120916,1,5,5,0,0,0,2,3.033333333,2.423076923,8,1,0,1,0,0,0,0,0,1,0,3,5,3,5,3,2,0,0,0,0,0,10,7,3
6.05341E+18,517030,138797,29,2,10,71923,289,218,11,45.36209494,2,3,3,4,2,55,7,1,7,1,1,1,1,1,7,4,7,3,0,5,4,0,0,1,0,1.633333333,1.846153846,5,1,0,0,1,0,0,0,1,0,0,3,3,4,3,2,1,0,0,1,0,0,6,6.372005492,3
3.94087E+18,452340,148704,29,2,42,100000,928,750,3,3,7,4,3,5,2,64,6,1,7,1,1,1,1,1,6,4,7,1,1,3,6,0,1,0,2.5,2.3,2.423076923,4,1,0,1,1,0,0,0,1,0,0,4,5,5,3,2,1,1,0,0,0,1,10,8,3
7.86952E+18,445310,194010,29,1,5,36368,0,0,65.65276963,21,1,6,6,5,6,33,5,2,7,1,7,1,1,1,7,5,5,1,1,2,7,0,0,0,0,1.833333333,2.807692308,4,1,0,1,0,0,0,0,0,1,0,3,0,0,2,1,0,0,0,0,0,0,9,10,3
1.95004E+18,422776,127011,29,9,10,35957,350,315,81,69,4,5,5,3,5,50,4,1,7,1,1,1,1,1,5,6,7,3,0,3,7,1,1,0,2.5,2.8,1.884615385,6,1,0,0,1,0,0,0,1,0,0,3,1,3,3,1,1,0,0,1,0,0,2,3,3
7.55312E+18,958210,594667,29,9,17,32086,0,0,5,17,2,4,5,7,5,40,7,1,7,7,1,1,1,1,7,4,6,2.146120916,0,3,6,0,0,0,4,2.733333333,2.538461538,4,1,0,0,1,0,0,0,1,0,0,3,2,5,2,1,1,0,0,1,0,0,7,6,3
