df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_retired,spd_jobs_sd_student,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_cc_premium,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
4306445056511002281,162552,31742,55,4,0,10749,0,0,330,1,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,0,0,0,4,7,46,1,0,0,0,4,3,5,3,0,0,2,0,6,2,0,0,0,2.5,3.4666666666666668,4.2692307692307692,5,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,6,6.3720054917352105,2
8163841941225642984,155704,40878,55,5,5,20995,170,0,1438,6,47,39,34,70,3,3,1,6,3,49,1,7,3,3,6,3,6,5,4,5,1,0,6,1,0,0,0,4.5,5.4,3.6923076923076925,5.5,1,0,0,0,0,1,0,2,1,3,3,0,0,0,1,0,0,8,10,2
3458549249475625379,168836,32752,56,2,5,21792,315,0,1493,5,6,10,4,11,4,4,2,4,7,54,2,2,5,3,2,3,4,3,6,3,2.1461209161761494,1,4,3,0,0,0,3.5,4.6333333333333337,4.884615384615385,4,1,0,0,0,0,1,0,2,4,3,2,0,2,0,0,0,0,9,10,2
3160491527201648894,305720,63186,56,4,3,38435,0,0,1457,2,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,0,0,0,4,5,52,4,0,0,0,3,3,3,3,0,0,2.1461209161761494,0,5,3,0,0,0,0,0,0,6,1,0,0,0,1,0,0,2,0,5,3,0,0,0,0,0,0,6,6.3720054917352105,2
1438668051236487340,199494,57902,56.736008711097547,1,3,19166,494,395,1173,4,87,54,52,54,3,6,6,4,2,74,6,2,7,3,2,3,4,3,6,5,2.1461209161761494,0,3,4,0,0,0,3,2.5,2.4615384615384617,4.5,1,0,0,0,1,0,0,4,5,3,2,0,1,0,1,0,0,4,5,2
78966608130990391,247594,52573,56.736008711097547,3,7,13066,0,0,495,2,55,38,42,38,0,0,0,6,4,54,5,0,0,0,2,3,3,3,0,0,2.1461209161761494,0,3,5,0,0,0,2.5,2.8333333333333335,3.9615384615384617,6.5,1,0,0,0,1,0,0,3,3,2,1,0,0,0,0,0,0,6,10,2
4829061954437963052,125795,23872,58,7,3,12837,0,0,759,5,97,82,71,76,4,2,3,4,5,39,1,6,2,4,6,3,5,4,3,4,2,0,6,3,0,0,0,0,5.4666666666666668,0,6,1,0,0,0,0,1,0,2,0,4,2,0,0,0,0,1,0,4,3,2
2856609957752796786,239678,69034,58,4,6,35922,0,0,4612,6,57,78,77,67,3,2,4,5,4,55,1,4,2,3,5,3,5,4,1,7,2,0,6,5,0,0,0,5,1.6,1.8076923076923077,5,1,0,0,0,0,1,0,3,4,4,2,1,0,0,1,0,0,2,3,2
8178825736884610040,87094,15958,58,8,1,11142,0,0,449,2,86,88,84,90,1,4,5,3,4,46,1,5,3,5,4,3,5,4,2,5,2.1461209161761494,0,4,2,0,0,0,0,3.2,0,6,1,0,0,0,1,0,0,2,2,5,3,0,0,0,0,1,0,4,3,2
7359978149228956018,167812,43937,58,6,8,19297,340,272,2478,3,69,66,64,50,5,5,5,4,5,48,2,5,4,4,5,3,5,3,7,6,2,0,6,6,0,1,0,0,0,2.2692307692307692,5,1,0,1,0,0,0,1,1,0,3,1,0,0,0,1,0,0,3,8,2
1891097059120786388,112843,36618,60,7,6,27532,47,0,1886,6,32,21,10,18,5,2,2,3,2,72,1,5,4,3,5,3,5,3,2,4,3,2,6,4,0,1,1,4,2.7666666666666666,6.384615384615385,6,1,0,0,0,0,1,0,3,3,3,3,0,0,0,0,0,1,9,7,2
1838581989538378004,133612,27257,62,6,2,11008,0,0,444,3,92,26,47,44,4,4,3,4,7,46,1,7,1,3,5,3,5,2,2,2,2,0,6,5,0,1,0,0,1.7333333333333334,1.3461538461538463,5.5,1,0,0,0,0,1,0,1,4,4,3,0,0,0,0,0,0,6,9,2
1446521255072311217,130708,23704,63,5,3,16639,215,204,918,5,71,55,40,72,4,2,1,1,3,62,3,6,5,3,5,3,6,4,1,5,3,0,6,3,0,0,0,6,0.4,0,5.5,1,0,0,0,1,0,0,4,3,3,3,0,1,0,0,1,0,6,9,2
2097297846493982153,279272,35078,63,4,18,71452,654,532,9174,6,7,13,2,9,4,3,1,4,4,73,5,3,7,2,2,3,4,2,2,7,2.1461209161761494,0,6,5,0,0,0,3.5,2.1333333333333333,1.7307692307692308,3.5,1,0,0,0,0,1,0,4,4,3,2,0,1,0,0,1,0,10,10,2
8483739597678646725,280039,12260,64,7,3,11855,0,0,478,2,10,23,13,20,1,3,5,3,6,51,7,2,7,5,4,3,5,3,1,6,2.1461209161761494,0,6,2,0,0,1,2,0.13333333333333333,0,3,1,0,0,0,1,0,0,3,5,2,1,1,0,0,0,0,0,8,7,2
1757728765923795405,103702,29152,65,5,1,10416,0,0,336,1,99,72,79,80,0,0,0,7,7,38,3,0,0,0,2,3,4,2,0,0,1,0,7,5,0,0,0,0.5,0.033333333333333333,0,6,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,5,3,2
7437013701449388707,85170,16329,67,2,2,13210,335,335,729,7,37,9,28,26,1,2,2,5,1,48,4,7,6,1,5,3,6,4,3,7,3,0,7,2,1,0,0,0,2.3,2.5,3.5,1,0,0,0,0,0,1,2,3,3,3,0,0,0,0,0,0,6,6,2
5532763796747542925,124413,21166,68,4,2,9340,170,170,552,6,99,30,51,25,4,2,2,6,1,46,1,6,0,0,6,3,5,4,3,6,1,0,7,3,0,0,0,0,2.4,1.9230769230769231,4.5,0,0,0,0,0,1,0,2,0,3,2,0,0,0,0,1,0,7,5,2
1079540035219992276,115203,45091,69,7,0,14411,0,0,795,7,99,73,69,60,1,2,1,3,4,48,1,7,0,0,6,3,6,2,7,7,3,0,7,3,0,1,0,2.5,2.4,2.4230769230769229,3.5,1,0,0,0,0,1,0,2,1,4,3,0,0,0,1,0,0,4,5,2
6605528565524080511,296754,79768,70,9,2,19277,132,0,1180,5,99,20,10,15,3,1,1,3,1,50,1,3,1,2,5,3,6,3,4,2,2,0,7,2,0,0,0,0,1.5666666666666667,2.9615384615384617,4.5,1,0,0,0,1,0,0,2,0,4,2,0,0,0,1,0,0,9,8,2
5216795719728464097,120419,21877,70,9,1,16151,102,82,892,7,99,51,42,48,3,1,1,2,1,46,1,6,0,0,4,3,6,3,2,5,2,0,7,1,0,0,0,1,1.6,0,4,1,0,0,0,0,1,0,2,3,3,2,0,0,0,0,1,0,5,9,2
5156491931174622397,339276,28514,71,3,7,73028,0,0,9377,5,99,98,97,98,2,2,5,7,2,45,3,4,2,3,3,3,5,2,1,5,2,0,7,5,0,0,1,5,2.4,0,5.5,1,0,0,0,1,0,0,4,0,5,2,1,2,0,1,0,0,1,1,2
4379097670105370104,193231,49194,71,4,3,28567,188,141,1957,6,63,45,32,24,3,1,1,4,2,54,1,7,0,0,3,3,6,2,2,4,3,0,7,3,0,0,0,0,0,0,3,1,0,0,0,0,1,0,2,2,3,2,0,0,0,0,1,0,6,9,2
1694755267001749566,176710,37591,72,7,4,9490,334,0,382,5,99,42,32,38,0,0,0,4,3,60,2,0,0,0,6,3,6,3,0,0,3,0,7,1,0,0,0,0,2.4333333333333331,2.9615384615384617,4,1,0,0,0,0,1,0,1,0,3,3,0,0,0,0,0,0,8,8,2
7048913854673300565,27992,5653,72,6,1,4862,0,0,149,2,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,1,2,2,3,3,39,1,5,0,0,6,3,6,3,2,7,1,0,7,4,0,0,0,1,0.066666666666666666,4.1538461538461542,4,0,0,0,0,1,0,0,2,0,5,2,0,0,0,0,0,0,6,6.3720054917352105,2
2306869366320557744,298640,42974,72,9,3,18573,251,191,1272,7,99,4,2,5,3,1,1,5,1,61,2,6,3,2,6,3,6,3,4,5,3,0,7,2,1,1,0,3,2.3333333333333335,4.615384615384615,4.5,1,0,0,0,0,1,0,3,5,3,2,0,0,0,1,0,0,10,6,2
2390019216757535957,253838,56272,73,5,4,17449,351,280,1068,6,65.652769628630836,19,5,15,3,1,4,5,2,60,3,3,4,2,3,3,5,2,4,7,3,0,7,1,0,0,1,0,1.7333333333333334,0,2.5,1,0,0,0,1,0,0,3,0,3,2,0,1,0,1,0,0,8,8,2
5944273719193717423,215107,57587,73,4,1,5243,40,0,169,5,99,20,43,37,0,0,0,3,2,46,1,0,0,0,6,3,6,3,0,0,3,0,7,2,0,0,1,0,2.9333333333333331,2.3076923076923075,2.5,1,0,0,1,0,1,0,2,2,3,3,0,0,0,0,0,0,8,6,2
5251499633849498722,133548,35577,73,7,5,14803,89,0,906,7,99,37,45,43,1,1,5,4,1,54,1,5,0,0,6,3,6,4,2,7,3,0,7,4,0,1,0,0,0,0,4.5,1,0,0,0,0,1,0,2,3,4,1,1,0,0,1,0,0,8,9,2
5623428827920488511,143668,32576,74,4,1,5572,192,0,225,6,96,59,79,56,2,1,1,1,2,48,1,7,0,0,6,3,6,2,1,5,3,0,7,3,0,0,1,2.5,2.1333333333333333,0,3,1,0,0,0,0,1,0,4,1,3,3,0,0,0,1,0,0,3,4,2
197152478252171073,133885,42661,74,9,0,18763,0,0,1148,7,99,60,54,36,1,1,1,3,1,65,1,7,0,0,6,3,6,5,1,7,1,0,7,1,0,0,0,4,0.26666666666666666,0,5,1,0,0,0,0,1,0,3,0,4,2,0,0,0,1,0,0,7,8,2
3228515501417798617,178502,54635,75,8,7,33323,0,0,2283,5,99,18,15,2,2,2,4,7,4,53,3,5,0,0,2,3,5,3,3,6,2.1461209161761494,0,7,3,0,0,0,1.5,0.1,0,4.5,1,0,0,0,1,0,0,3,0,2,1,0,0,0,1,0,0,8,10,2
1235627549150737439,81688,39922,76,9,3,29628,305,0,1813,5,99,71,57,64,2,1,1,5,1,61,1,5,3,1,6,3,6,2,1,7,3,0,7,1,0,0,1,0,0,0,4.5,1,0,0,0,1,0,0,2,2,3,2,0,0,0,1,0,0,8,7,2
7527123695434126887,284382,63003,76,8,8,83647,0,0,10740,7,99,45.362094939218913,44.885213728092509,44.963610962807621,2,1,3,7,3,72,3,6,3,2,2,3,5,2,2,6,3,0,7,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,3,1,4,2,0,1,0,1,0,0,6,6.3720054917352105,2
414322541860509195,137616,26427,76,6,2,4317,0,0,255,6,99,21,15,35,1,2,1,3,3,45,2,5,0,0,3,3,6,2,1,6,2,0,7,1,0,0,0,1.5,2.4,2.9230769230769229,5,1,0,0,0,0,1,0,2,2,4,3,0,0,0,1,0,0,9,7,2
4288481585696017344,110519,42381,76,3,2,13359,242,193,737,5,99,24,10,16,5,1,3,5,2,64,1,4,0,0,2,3,6,2,1,7,2.1461209161761494,0,7,3,0,0,0,0,0,0,1.5,1,0,0,0,1,0,0,2,4,3,2,0,0,0,1,0,0,9,6,2
4138221075109867748,173898,63320,77,8,5,22479,0,0,1376,4,99,25,14,16,2,2,7,5,2,42,3,4,2,2,4,3,6,2,2,6,3,0,7,2,0,0,0,0,0,0,4.5,1,0,0,0,0,0,1,2,4,5,1,0,0,0,0,1,0,9,7,2
7371491352380205226,273855,92086,77,7,2,11150,105,62,615,7,32,19,9,13,2,2,1,1,2,58,2,4,4,2,3,3,6,3,3,2,1,0,7,1,0,0,0,0,0,0,3.5,1,0,0,0,0,1,0,2,2,3,2,0,0,0,0,0,0,7,8,2
2107659221662653417,256179,93947,78,7,3,1111,0,0,66,7,36,3,19,1,1,2,1,2,4,47,1,7,0,0,5,3,6,3,2,6,3,0,7,2,0,0,0,0.5,0.93333333333333335,3.3846153846153846,3.5,1,0,0,0,0,1,0,2,2,4,2,0,0,0,0,1,0,9,10,2
7524887852489604659,196052,30429,78,6,1,9468,0,0,382,5,27,30,63,29,1,2,4,3,2,39,2,7,0,0,3,3,6,2,1,3,3,0,7,3,0,0,0,0,0,2.7692307692307692,2.5,1,0,0,0,0,1,0,2,4,3,3,0,0,0,1,0,0,5,7,2
6229889925647897042,188526,34169,79,2,3,15304,329,100,937,7,99,25,6,20,1,2,1,2,1,59,1,5,6,1,6,3,6,2,5,6,3,0,7,1,0,0,1,0,0,1.3461538461538463,3,1,0,0,0,0,1,0,3,0,3,2,0,0,0,0,1,0,8,6,2
6515914213574596239,234406,30733,81,5,3,11676,201,151,645,6,91,70,80,70,3,3,6,4,4,47,1,6,0,0,4,3,6,2,4,6,3,0,7,4,0,0,0,2.5,0.16666666666666666,5.3076923076923075,3,1,0,0,1,0,1,0,3,0,3,3,1,0,0,0,1,0,2,3,2
749341806885190212,297434,181802,82,4,7,22656,159,0,1387,7,99,47,32,50,1,1,1,3,2,70,2,5,0,0,4,3,6,3,4,6,1,0,7,2,0,0,0,0,0,0,4.5,1,0,0,0,0,1,0,3,1,4,2,0,0,0,1,0,0,7,9,2
7823758723251023151,189156,41761,84,7,1,18039,0,0,1066,5,99,74,80,63,1,2,5,4,2,46,3,5,2,2,2,3,6,2,3,6,3,0,7,3,0,0,0,0,0,0,5.5,1,0,0,0,1,0,0,3,0,5,2,2,0,0,0,1,0,4,2,2
3491243650874520871,79575,25283,85,8,4,23997,0,0,1644,4,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,2,2,4,4,4,39,2,5,3,1,3,3,6,2,1,4,2.1461209161761494,0,7,1,0,0,0,3,0.2,0,3.5,1,0,0,0,1,0,0,2,0,2,2,2,0,0,0,1,0,6,6.3720054917352105,2
206513741462277274,285365,78484,86,8,6,16012,21,0,1097,6,99,24,35,50,2,2,3,4,4,73,7,3,0,0,3,3,6,3,4,7,1,0,7,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,2,5,3,2,1,0,0,0,1,0,6,6,2
4571700626372769473,162922,44402,88,7,4,15577,0,0,1067,6,99,14,3,11,1,2,2,3,1,70,3,5,1,1,3,3,6,2,4,6,2,0,7,1,0,0,1,5,0.33333333333333331,0,4.5,1,0,0,0,0,1,0,2,3,4,3,1,0,0,1,0,0,10,10,2
3163821498248810251,32703,8396,89,9,2,3124,0,0,101,3,52,61,38,64,0,0,0,1,3,51,1,0,0,0,3,3,6,2,0,0,2,0,7,2,0,0,0,2,0.13333333333333333,0,4,1,0,0,0,1,0,0,2,0,4,1,0,0,0,0,0,0,7,6,2
1967458599134079997,314114,73529,90,3,8,15209,30,0,931,7,99,4,1,5,2,1,2,2,2,74,2,4,0,0,3,3,6,3,4,1,3,0,7,3,0,0,1,4.5,3.5,0,4.5,1,0,0,0,0,1,0,3,5,3,2,0,0,0,1,0,0,10,7,2
2138318501207934868,70757,22447,91,9,3,20530,0,0,1133,4,95,77,71,71,2,2,5,7,6,40,3,7,0,0,2,3,6,2,3,6,2,0,7,5,0,0,0,0,2.1,0.73076923076923073,5.5,1,0,0,0,1,0,0,4,0,5,1,1,0,0,1,0,0,2,3,2
7772362908446926265,74256,21768,101,6,3,18311,0,0,1011,6,99,73,64,79,1,1,4,2,1,55,2,7,2,2,4,3,6,2,3,6,3,0,7,2,0,0,0,0,0,2.9230769230769229,5,1,0,0,1,1,0,0,2,0,4,2,0,0,0,1,0,0,5,3,2
1036146969200277354,121634,18850,23,3,10,100000,612,312,12840,7,46,45,53,48,6,5,2,4,1,68,4,4,5,3,2,4,3,5,4,5,2,2,1,6,1,0,1,0.5,4.7,3.4230769230769229,6.5,1,0,1,0,0,1,0,3,5,3,2,0,0,0,0,0,0,6,10,2
3772067788655614717,202319,70943,24,8,6,26223,215,0,1605,4,99,4,1,5,2,6,3,5,2,65,6,1,7,7,2,4,3,2,6,5,1,0,6,6,0,0,0,0.5,2.2333333333333334,4.5,7,1,0,1,0,1,0,0,2,5,4,2,1,0,0,0,0,0,10,6,2
1175219916673467797,232633,54670,28,7,3,20968,92,89,1239,3,32,35,22,50,1,6,6,3,5,34,5,1,7,4,2,4,2,4,6,3,3,0,3,4,0,0,0,0.5,0.033333333333333333,0,5,1,0,1,0,1,0,0,2,3,3,2,0,0,0,0,1,0,4,7,2
8096307465657575671,164401,40106,33,4,6,21165,289,316,2718,4,7,11,11,3,3,4,4,2,3,95,7,3,6,3,2,4,2,3,4,3,2,1,5,5,0,0,1,1.5,2,2.5769230769230771,5,1,1,0,0,1,0,0,2,3,3,2,1,0,0,0,0,0,9,9,2
431752896522708002,224568,61269,34,9,11,37471,149,95,4811,7,99,4,1,6,4,4,2,1,1,83,6,1,7,3,3,4,5,6,4,7,2,1,5,5,0,0,0,1.5,3.1666666666666665,3.3846153846153846,7,1,0,0,0,0,1,0,4,0,3,2,0,0,0,0,0,0,10,6,2
7072621547735577491,121306,25248,41,6,13,25220,390,312,1543,6,1,10,8,4,5,5,6,2,4,84,5,3,6,4,3,4,3,4,5,3,1,2,5,4,1,1,0,0,2.8666666666666667,3.0384615384615383,5,1,1,1,0,0,1,0,3,4,3,1,0,1,0,0,0,0,9,10,2
4889839666466022852,226262,31796,42,2,5,37726,516,412,4844,6,19,4,26,1,5,3,2,2,4,107,7,1,7,6,3,4,4,6,5,4,2.1461209161761494,1,4,3,0,1,0,6.5,0.76666666666666672,0.88461538461538458,4.5,1,0,0,0,0,1,0,3,2,3,2,1,1,0,0,0,1,8,9,2
1734167078686338046,226855,41910,42,7,2,10916,0,0,440,6,80,79,81,87,2,4,3,7,4,46,2,6,5,3,3,4,4,5,4,3,3,2,4,3,0,1,1,5,5.8,6.615384615384615,5.5,1,1,1,0,0,1,0,1,0,5,3,0,0,0,0,0,0,4,5,2
4772327515506527574,411351,71459,44,1,11,79272,610,488,10179,6,1,14,8,5,6,3,4,4,4,109,7,1,7,4,3,4,3,4,3,7,1,2,3,3,0,1,0,5,1.9333333333333333,3.1923076923076925,5,1,1,1,0,0,1,0,3,5,3,1,2,2,0,1,0,0,9,9,2
5171587996209819640,177341,39076,44,5,4,18189,167,159,1004,6,25,34,28,56,2,4,5,5,2,60,5,1,7,6,3,4,5,6,7,4,3,1,3,4,0,1,0,0,6.4333333333333336,2.3846153846153846,4.5,1,0,0,0,0,1,0,3,3,3,2,0,0,0,0,1,0,7,10,2
5643236577101260152,156340,30158,45,7,1,13838,0,0,818,4,42,51,35,44,2,6,4,6,4,53,1,5,4,4,4,4,5,3,2,3,1,0,5,2,0,0,0,4.5,3.3666666666666667,3.7307692307692308,5.5,1,0,0,0,0,0,1,2,3,4,3,0,0,0,0,1,0,5,9,2
8303384200426469441,261777,35829,46,6,14,20721,0,0,1268,7,38,36,44,21,5,4,4,6,2,77,6,4,7,3,2,4,3,3,2,7,2,1,5,3,0,0,1,4,3.1333333333333333,3.4615384615384617,5.5,1,0,0,0,1,0,0,2,3,4,1,1,0,0,0,1,0,9,10,2
6046415200017450761,154303,33274,48,4,4,27781,393,314,1700,5,85,33,44,61,6,5,4,5,2,72,3,1,7,7,4,4,4,4,1,3,2,1,2,2,0,1,0,0,3.8333333333333335,4,4,1,0,0,0,0,1,0,2,0,3,2,0,0,0,0,0,0,4,5,2
7993531624186169424,216259,38542,49,5,3,27844,205,0,1704,7,99,71,71,83,4,4,2,3,1,65,1,2,4,2,4,4,6,5,6,4,3,3,5,2,0,1,1,0,4.4,5.1538461538461542,6,1,1,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,5,4,2
8370012680909732808,225127,25184,49,7,9,28539,199,179,1955,6,99,51,56,62,4,4,5,4,4,67,5,3,7,4,3,4,4,3,4,2,3,1,4,5,0,1,0,0,2.9,1.6538461538461537,6.5,1,0,0,0,0,1,0,3,0,3,1,1,1,0,0,0,0,6,3,2
6023519152646094362,335574,31938,49,1,8,34393,550,528,4416,6,7,18,10,10,4,3,3,3,3,87,7,1,7,4,2,4,2,4,6,6,2,1,1,2,0,0,0,0,2.4333333333333331,2.5384615384615383,4,1,1,0,0,0,1,0,3,4,3,2,2,1,0,1,0,0,8,10,2
6349134187566038461,350317,140452,50,3,5,32687,0,0,2239,5,17,19,10,15,7,3,2,6,4,57,4,2,3,4,2,4,2,3,1,2,3,1,3,5,0,0,0,0,4.333333333333333,2.3846153846153846,4.5,1,1,0,0,0,1,0,4,4,1,2,0,1,0,0,0,1,9,7,2
8344230945928233121,425712,66783,51,4,7,18341,0,0,2355,4,5,13,4,11,6,4,4,2,5,55,5,1,6,4,3,4,3,3,5,4,3,0,2,2,0,1,0,4.5,3.0333333333333332,2.5384615384615383,4.5,1,0,0,1,1,0,0,2,0,4,2,2,2,0,0,0,0,10,10,2
1105392847010969952,230003,41614,51,5,1,2626,245,175,100,4,50,45.362094939218913,44.885213728092509,44.963610962807621,4,3,6,4,3,60,1,4,7,7,3,4,4,2,3,7,3,1,4,3,0,0,1,3,2.2666666666666666,3.1923076923076925,2.5,1,0,0,0,0,1,0,3,5,3,2,0,0,0,0,0,0,6,6.3720054917352105,2
7176558411593218860,131846,24888,51,1,5,29754,0,0,2038,5,10,11,20,6,5,6,4,4,7,41,6,2,6,7,2,4,2,3,5,2,2.1461209161761494,0,1,5,0,0,0,2.5,4,1.8461538461538463,6,1,0,0,0,1,0,0,4,5,4,1,0,1,0,0,0,0,9,8,2
1752215200568331127,152394,38670,52,3,9,38592,355,284,4955,6,7,18,15,18,5,1,2,2,4,76,2,2,6,2,3,4,4,2,4,5,2,3,3,4,0,1,1,5,3.0333333333333332,3.0769230769230771,4,1,0,1,0,0,1,0,3,5,3,2,0,2,0,1,0,0,7,4,2
2245606112877653667,205904,74871,52,5,13,36153,0,0,4642,4,65.652769628630836,45.362094939218913,44.885213728092509,44.963610962807621,7,4,6,4,6,88,5,4,3,5,4,4,2,2,5,3,2,0,6,4,0,1,0,0,5.9,2.9615384615384617,4.5,1,0,1,0,0,1,0,3,0,2,2,1,0,0,0,0,1,6,6.3720054917352105,2
4742710936871769319,298998,134775,53,7,26,21574,699,150,2770,5,99,3,1,1,4,2,2,3,7,88,5,3,5,3,3,4,5,3,1,5,2,0,4,4,0,0,0,0,3.4666666666666668,1.5,5.5,1,0,0,0,1,0,0,3,5,3,2,1,1,0,1,0,0,10,7,2
8805947924648194762,124520,15322,53,5,2,18423,205,205,1017,5,30,33,55,24,3,4,6,4,6,52,7,4,7,4,5,4,5,3,7,5,2,1,4,3,0,0,1,0,3.6,2.8461538461538463,4,1,0,0,0,0,1,0,2,3,3,2,1,0,0,0,0,0,6,7,2
659021100507054606,210778,106981,54,5,39,94760,235,160,12167,5,5,3,7,1,5,2,2,1,6,93,6,2,6,3,3,4,5,3,4,6,2,0,4,2,0,0,0,0,2.7,2.6538461538461537,2.5,1,0,0,0,1,0,0,3,4,3,2,0,1,0,0,0,1,10,7,2
5085234285824415331,223020,46229,54,3,6,16932,444,355,1036,5,6,13,2,10,4,3,5,3,5,95,5,1,7,4,2,4,4,3,2,2,1,0,2,4,0,0,0,5,0.33333333333333331,0,4.5,1,0,0,0,0,1,0,4,5,3,2,0,1,0,1,0,0,10,9,2
9072462851846314131,163605,61123,54,7,-1,18802,175,134,1038,6,54,16,23,15,2,4,3,2,6,71,5,2,7,4,3,4,3,3,3,5,2.1461209161761494,3,5,2,0,0,1,4,3.2,0,4.5,1,0,1,0,0,1,0,3,4,3,2,1,0,0,1,0,0,9,7,2
3876960811981813841,218215,35758,55,4,6,25423,275,261,3264,4,80,16,12,9,7,3,5,5,5,86,5,1,7,4,2,4,2,3,3,4,2,0,4,2,0,0,0,4,1.1666666666666667,2.5,4.5,1,0,0,0,1,0,0,3,0,3,2,0,2,0,0,0,1,7,7,2
900233228696738753,166867,25436,55,5,4,22987,0,0,1359,5,30,34,33,24,4,4,3,2,4,51,4,2,6,4,3,4,4,3,5,2,1,0,4,1,0,0,0,0,2,4.3461538461538458,4.5,1,0,0,0,0,1,0,3,4,5,3,0,0,0,1,0,0,9,10,2
4099919302126189567,262780,51701,55,3,10,19706,383,364,1206,6,87,34,40,22,3,2,2,3,4,93,7,2,7,3,3,4,5,4,5,2,2,1,6,4,0,0,1,3,4.1333333333333337,3.1923076923076925,4,1,0,1,0,0,1,0,3,5,3,2,1,1,0,1,0,0,7,10,2
8685538749229090095,221117,39120,55,4,4,24297,184,183,1664,5,16,11,7,15,7,4,5,2,7,75,3,4,6,3,2,4,4,3,5,6,1,0,4,1,0,0,0,3,2.3666666666666667,2.1923076923076925,4.5,1,0,0,0,0,1,0,3,2,3,2,2,0,0,0,0,1,8,5,2
2971714541330172744,131659,25628,56,9,3,16778,112,106,926,6,65,42,33,50,5,3,2,3,3,57,1,4,4,7,4,4,5,3,7,5,2,0,6,3,0,0,0,3.5,3.6,3.8076923076923075,5,1,0,0,0,0,1,0,3,2,3,2,0,0,0,0,1,0,5,9,2
5694879953850201705,346936,123804,56.736008711097547,1,8,18150,0,0,2330,6,11,11,11,13,7,3,5,2,4,80,7,1,7,7,2,4,4,3,1,4,1,0,2,4,0,0,0,0,2.4333333333333331,2.7692307692307692,4,1,0,0,0,0,1,0,4,3,4,1,2,2,0,0,0,1,8,10,2
1676403472934292129,184786,30478,57,5,1,27046,336,0,3473,6,15,7,19,12,2,4,5,6,4,76,5,2,5,6,3,4,4,3,4,2,2.1461209161761494,0,5,2,0,0,1,3,0.96666666666666667,0,4.5,1,0,0,0,0,1,0,3,2,3,3,2,1,0,0,0,0,8,7,2
3688001521212531364,155999,46676,58,8,7,31185,0,0,2136,4,28,32,23,51,4,4,3,3,6,48,4,5,4,4,4,4,3,3,4,5,1,0,5,1,0,0,0,5,0.33333333333333331,0,5,1,0,0,0,0,0,1,3,2,4,3,0,0,0,0,1,0,7,10,2
6353387852505002448,173591,30966,59,8,4,13832,28,0,764,6,65,53,41,72,1,2,1,4,3,60,1,6,6,3,6,4,6,4,3,4,3,0,5,2,0,0,1,0,2.6,0,5.5,1,0,0,0,0,1,0,2,0,3,3,0,0,0,1,0,0,5,8,2
5458307878921175986,287167,67715,61,2,12,53352,758,635,6850,5,65.652769628630836,60,49,49,4,4,2,1,5,94,5,2,6,2,2,4,3,2,3,6,2.1461209161761494,0,4,2,0,0,0,0,1.4333333333333333,2.2692307692307692,4.5,1,0,0,0,0,1,0,3,0,3,2,2,2,0,0,1,0,5,4,2
4197898618520426527,187791,58082,61,4,8,17994,0,0,1101,4,54,69,72,45,4,2,5,2,4,60,4,1,7,6,4,4,5,3,1,1,3,0,4,3,0,0,1,0,0,1.0769230769230769,5,1,0,0,0,0,1,0,2,1,5,2,0,0,0,1,0,0,5,6,2
